Date,MP,Treatment,P,AvgFem,AvgMal,AvgJuv,AvgEggs
07/06/2011,Hom3,Hom,C1,3.66666666666667,3,10.6666666666667,27.6666666666667
07/06/2011,Hom3,Hom,C2,1,1.33333333333333,0.666666666666667,4.33333333333333
07/06/2011,Hom3,Hom,C3,0.666666666666667,3.66666666666667,11.3333333333333,19
07/06/2011,Spa1,Spa,A1,0,0,0,0
07/06/2011,Spa1,Spa,A2,1,0.666666666666667,10,4.33333333333333
07/06/2011,Spa1,Spa,A3,0,0,0,0
07/06/2011,Spa1,Spa,B1,2.66666666666667,0.666666666666667,1.66666666666667,32.6666666666667
07/06/2011,Spa1,Spa,B2,0,0,2,24.6666666666667
07/06/2011,Spa1,Spa,B3,1.33333333333333,0.666666666666667,1.33333333333333,21
07/06/2011,Spa1,Spa,C1,1.33333333333333,0.333333333333333,6,15.3333333333333
07/06/2011,Spa1,Spa,C2,0,0,0,0
07/06/2011,Spa1,Spa,C3,2.33333333333333,0,0.666666666666667,13
07/06/2011,Spa2,Spa,A1,0,0,0,0
07/06/2011,Spa2,Spa,A2,0.666666666666667,0.333333333333333,0.333333333333333,1.33333333333333
07/06/2011,Spa2,Spa,A3,0,0,0,0
07/06/2011,Spa2,Spa,B1,0,0,1.33333333333333,0
07/06/2011,Spa2,Spa,B2,0.666666666666667,0.333333333333333,1.33333333333333,1.33333333333333
07/06/2011,Spa2,Spa,B3,2.66666666666667,0.666666666666667,11,6.33333333333333
07/06/2011,Spa2,Spa,C1,0.666666666666667,0.666666666666667,3.66666666666667,2.33333333333333
07/06/2011,Spa2,Spa,C2,0,0,0,0
07/06/2011,Spa2,Spa,C3,3,1.66666666666667,13,11.3333333333333
07/06/2011,Spa3,Spa,A1,0,0,0,0
07/06/2011,Spa3,Spa,A2,0.333333333333333,0.333333333333333,0.333333333333333,32.3333333333333
07/06/2011,Spa3,Spa,A3,0,0,0,0
07/06/2011,Spa3,Spa,B1,0.333333333333333,0,0,15
07/06/2011,Spa3,Spa,B2,2.66666666666667,1.33333333333333,3,37.3333333333333
07/06/2011,Spa3,Spa,B3,0,0,1.66666666666667,8.66666666666667
07/06/2011,Spa3,Spa,C1,1.66666666666667,1.33333333333333,3,11.3333333333333
07/06/2011,Spa3,Spa,C2,0,0,0,0
07/06/2011,Spa3,Spa,C3,2.66666666666667,0.333333333333333,2,27
07/06/2011,Tem1,Tem,A1,0.333333333333333,0.333333333333333,10.3333333333333,3.33333333333333
07/06/2011,Tem1,Tem,A2,0.333333333333333,0.333333333333333,0.333333333333333,6.33333333333333
07/06/2011,Tem1,Tem,A3,0,0,0.666666666666667,0.333333333333333
07/06/2011,Tem1,Tem,B1,0,0,0,0
07/06/2011,Tem1,Tem,B2,0,0,0,0
07/06/2011,Tem1,Tem,B3,1,0.333333333333333,5,20.6666666666667
07/06/2011,Tem1,Tem,C1,1,2.66666666666667,4.66666666666667,2.66666666666667
07/06/2011,Tem1,Tem,C2,0.666666666666667,0.333333333333333,2.33333333333333,6.66666666666667
07/06/2011,Tem1,Tem,C3,0,0,0,0
07/06/2011,Tem2,Tem,A1,3,1.66666666666667,17.6666666666667,11.6666666666667
07/06/2011,Tem2,Tem,A2,0,0,1.33333333333333,26.6666666666667
07/06/2011,Tem2,Tem,A3,0,0.333333333333333,1,4
07/06/2011,Tem2,Tem,B1,0,0,0,0
07/06/2011,Tem2,Tem,B2,0,0,0,0
07/06/2011,Tem2,Tem,B3,0.666666666666667,0.333333333333333,0,7.33333333333333
07/06/2011,Tem2,Tem,C1,2,0.666666666666667,3,9.66666666666667
07/06/2011,Tem2,Tem,C2,0.333333333333333,0.333333333333333,1,14.6666666666667
07/06/2011,Tem2,Tem,C3,0,0,0,0
07/06/2011,Tem3,Tem,A1,1.33333333333333,0,2.33333333333333,15
07/06/2011,Tem3,Tem,A2,0.666666666666667,0.333333333333333,2.66666666666667,14.3333333333333
07/06/2011,Tem3,Tem,A3,2.66666666666667,1,3.66666666666667,40.6666666666667
07/06/2011,Tem3,Tem,B1,0,0,0,0
07/06/2011,Tem3,Tem,B2,0,0,0,0
07/06/2011,Tem3,Tem,B3,2.33333333333333,1,3.66666666666667,9.33333333333333
07/06/2011,Tem3,Tem,C1,0.333333333333333,0.333333333333333,0,1
07/06/2011,Tem3,Tem,C2,4.33333333333333,2,12.6666666666667,19
07/06/2011,Tem3,Tem,C3,0,0,0,0
14/06/2011,Hom1,Hom,A1,0.333333333333333,0.333333333333333,1.33333333333333,8.33333333333333
14/06/2011,Hom1,Hom,A2,1.33333333333333,1,9,11.6666666666667
14/06/2011,Hom1,Hom,A3,2.33333333333333,1.66666666666667,8,25.6666666666667
14/06/2011,Hom1,Hom,B1,2.66666666666667,1,5,5
14/06/2011,Hom1,Hom,B2,1.33333333333333,2.33333333333333,14.6666666666667,31.3333333333333
14/06/2011,Hom1,Hom,B3,0.666666666666667,1,9.33333333333333,29
14/06/2011,Hom1,Hom,C1,1.33333333333333,0.666666666666667,3.66666666666667,6.33333333333333
14/06/2011,Hom1,Hom,C2,3.66666666666667,1.33333333333333,7.66666666666667,13.3333333333333
14/06/2011,Hom1,Hom,C3,0.333333333333333,0,0.333333333333333,7.33333333333333
14/06/2011,Hom2,Hom,A1,3.33333333333333,2,24.3333333333333,39
14/06/2011,Hom2,Hom,A2,1.66666666666667,2.33333333333333,3.66666666666667,4.33333333333333
14/06/2011,Hom2,Hom,A3,0.666666666666667,1.33333333333333,7.33333333333333,5
14/06/2011,Hom2,Hom,B1,0.333333333333333,0.666666666666667,7,25.3333333333333
14/06/2011,Hom2,Hom,B2,1,0.333333333333333,2.66666666666667,9
14/06/2011,Hom2,Hom,B3,4.66666666666667,1.66666666666667,8.33333333333333,55.6666666666667
14/06/2011,Hom2,Hom,C1,1.66666666666667,0.333333333333333,18.3333333333333,2
14/06/2011,Hom2,Hom,C2,1,0.666666666666667,6.33333333333333,8.33333333333333
14/06/2011,Hom2,Hom,C3,2.66666666666667,1,18,19
14/06/2011,Hom3,Hom,A1,3,2.66666666666667,2.66666666666667,13
14/06/2011,Hom3,Hom,A2,2.33333333333333,1,2.33333333333333,16.6666666666667
14/06/2011,Hom3,Hom,A3,1.33333333333333,1,4.33333333333333,6.66666666666667
14/06/2011,Hom3,Hom,B1,0.666666666666667,1.33333333333333,1,9
14/06/2011,Hom3,Hom,B2,0.666666666666667,0.666666666666667,4,6.33333333333333
14/06/2011,Hom3,Hom,B3,1.66666666666667,0.666666666666667,2,23.6666666666667
14/06/2011,Hom3,Hom,C1,1.66666666666667,2,14.6666666666667,13.6666666666667
14/06/2011,Hom3,Hom,C2,0.333333333333333,0.333333333333333,7.66666666666667,14.3333333333333
14/06/2011,Hom3,Hom,C3,1.66666666666667,1,7.33333333333333,5
14/06/2011,Spa1,Spa,A1,0,0,0,0
14/06/2011,Spa1,Spa,A2,5,2,1.66666666666667,59.6666666666667
14/06/2011,Spa1,Spa,A3,0,0,0,0
14/06/2011,Spa1,Spa,B1,1,1,10.3333333333333,30.6666666666667
14/06/2011,Spa1,Spa,B2,1,0,3.66666666666667,0
14/06/2011,Spa1,Spa,B3,3,0,7,4.66666666666667
14/06/2011,Spa1,Spa,C1,0,0,3.66666666666667,0.666666666666667
14/06/2011,Spa1,Spa,C2,0,0,0,0
14/06/2011,Spa1,Spa,C3,0.666666666666667,2,15.6666666666667,1
14/06/2011,Spa2,Spa,A1,0,0,0,0
14/06/2011,Spa2,Spa,A2,1,1,1.33333333333333,18.6666666666667
14/06/2011,Spa2,Spa,A3,0,0,0,0
14/06/2011,Spa2,Spa,B1,0,0.666666666666667,3,20.6666666666667
14/06/2011,Spa2,Spa,B2,2.66666666666667,0.333333333333333,1.33333333333333,24
14/06/2011,Spa2,Spa,B3,1,1.66666666666667,5.33333333333333,6.33333333333333
14/06/2011,Spa2,Spa,C1,1,0.666666666666667,1.66666666666667,15.3333333333333
14/06/2011,Spa2,Spa,C2,0,0,0,0
14/06/2011,Spa2,Spa,C3,1.33333333333333,1.33333333333333,3.33333333333333,5.33333333333333
14/06/2011,Spa3,Spa,A1,0,0,0,0
14/06/2011,Spa3,Spa,A2,0,0,5,7.66666666666667
14/06/2011,Spa3,Spa,A3,0,0,0,0
14/06/2011,Spa3,Spa,B1,3.33333333333333,2.66666666666667,6.33333333333333,3.66666666666667
14/06/2011,Spa3,Spa,B2,1.66666666666667,1,10.6666666666667,3
14/06/2011,Spa3,Spa,B3,0.666666666666667,0,5.66666666666667,0
14/06/2011,Spa3,Spa,C1,3,1,3.66666666666667,15.6666666666667
14/06/2011,Spa3,Spa,C2,0,0,0,0
14/06/2011,Spa3,Spa,C3,1.66666666666667,0.666666666666667,7.33333333333333,8.33333333333333
14/06/2011,Tem1,Tem,A1,0.333333333333333,0.333333333333333,2,16.6666666666667
14/06/2011,Tem1,Tem,A2,2,1,4,18.3333333333333
14/06/2011,Tem1,Tem,A3,4.33333333333333,2,11.3333333333333,22
14/06/2011,Tem1,Tem,B1,0,0.333333333333333,0,3.33333333333333
14/06/2011,Tem1,Tem,B2,0,0,0,1.66666666666667
14/06/2011,Tem1,Tem,B3,0,0,0,0
14/06/2011,Tem1,Tem,C1,0.666666666666667,1.33333333333333,6,15.6666666666667
14/06/2011,Tem1,Tem,C2,0,0,0,0
14/06/2011,Tem1,Tem,C3,0.333333333333333,0,1.66666666666667,2.33333333333333
14/06/2011,Tem2,Tem,A1,1.66666666666667,1,4,23
14/06/2011,Tem2,Tem,A2,0.333333333333333,0.666666666666667,7.66666666666667,0
14/06/2011,Tem2,Tem,A3,1.33333333333333,1.66666666666667,10.3333333333333,11.6666666666667
14/06/2011,Tem2,Tem,B1,0,0.666666666666667,2.66666666666667,1.33333333333333
14/06/2011,Tem2,Tem,B2,0,0,0.333333333333333,0
14/06/2011,Tem2,Tem,B3,0,0,0,0
14/06/2011,Tem2,Tem,C1,0,0,1,13.3333333333333
14/06/2011,Tem2,Tem,C2,0,0,0,0
14/06/2011,Tem2,Tem,C3,0,0,0,0
14/06/2011,Tem3,Tem,A1,1,0.333333333333333,6.66666666666667,18
14/06/2011,Tem3,Tem,A2,2,0.666666666666667,9.66666666666667,2.33333333333333
14/06/2011,Tem3,Tem,A3,1,2,8.33333333333333,4.66666666666667
14/06/2011,Tem3,Tem,B1,0.333333333333333,0,0,0.333333333333333
14/06/2011,Tem3,Tem,B2,0.333333333333333,0,0.666666666666667,0.666666666666667
14/06/2011,Tem3,Tem,B3,0,0,0,0
14/06/2011,Tem3,Tem,C1,0.666666666666667,0,0,0
14/06/2011,Tem3,Tem,C2,0,0,0,0
14/06/2011,Tem3,Tem,C3,0.333333333333333,0,0,0
21/06/2011,Hom1,Hom,A1,4,1.33333333333333,1,19.6666666666667
21/06/2011,Hom1,Hom,A2,3,2.33333333333333,4,7.33333333333333
21/06/2011,Hom1,Hom,A3,2.66666666666667,2,3.33333333333333,9
21/06/2011,Hom1,Hom,B1,2.66666666666667,1.33333333333333,1,5.33333333333333
21/06/2011,Hom1,Hom,B2,2.66666666666667,1.33333333333333,5.66666666666667,2.33333333333333
21/06/2011,Hom1,Hom,B3,1,2,12.3333333333333,7
21/06/2011,Hom1,Hom,C1,3,1,0.666666666666667,4
21/06/2011,Hom1,Hom,C2,1.66666666666667,0.666666666666667,8,5.66666666666667
21/06/2011,Hom1,Hom,C3,0.666666666666667,0,0,4.33333333333333
21/06/2011,Hom2,Hom,A1,2.33333333333333,2.33333333333333,16,3.33333333333333
21/06/2011,Hom2,Hom,A2,2.33333333333333,3,0.666666666666667,3
21/06/2011,Hom2,Hom,A3,1.33333333333333,0,1,2.33333333333333
21/06/2011,Hom2,Hom,B1,2.33333333333333,0.666666666666667,0.333333333333333,8
21/06/2011,Hom2,Hom,B2,1,0,0,2.33333333333333
21/06/2011,Hom2,Hom,B3,3.33333333333333,1.66666666666667,37.6666666666667,7.66666666666667
21/06/2011,Hom2,Hom,C1,12.6666666666667,2.33333333333333,0.333333333333333,7.66666666666667
21/06/2011,Hom2,Hom,C2,5.33333333333333,1.66666666666667,1.66666666666667,19.3333333333333
21/06/2011,Hom2,Hom,C3,6.33333333333333,1.33333333333333,2.66666666666667,6.66666666666667
21/06/2011,Hom3,Hom,A1,1.66666666666667,3,14.6666666666667,3.33333333333333
21/06/2011,Hom3,Hom,A2,7.66666666666667,2.33333333333333,2,8
21/06/2011,Hom3,Hom,A3,2,0.333333333333333,3.66666666666667,2.33333333333333
21/06/2011,Hom3,Hom,B1,0.666666666666667,0,0,1.33333333333333
21/06/2011,Hom3,Hom,B2,2.66666666666667,0,0.333333333333333,1
21/06/2011,Hom3,Hom,B3,4,0.666666666666667,6,3
21/06/2011,Hom3,Hom,C1,2,1.66666666666667,1.66666666666667,0.666666666666667
21/06/2011,Hom3,Hom,C2,6.66666666666667,1.33333333333333,7.66666666666667,13.3333333333333
21/06/2011,Hom3,Hom,C3,5,1,7.66666666666667,7.66666666666667
21/06/2011,Spa1,Spa,A1,0,0,0,0
21/06/2011,Spa1,Spa,A2,1.33333333333333,1,2.66666666666667,5
21/06/2011,Spa1,Spa,A3,0,0,0,0
21/06/2011,Spa1,Spa,B1,3,2,10.3333333333333,3
21/06/2011,Spa1,Spa,B2,0.333333333333333,0,0.666666666666667,0
21/06/2011,Spa1,Spa,B3,1.66666666666667,0.666666666666667,6,1.33333333333333
21/06/2011,Spa1,Spa,C1,0.333333333333333,0,1,0.666666666666667
21/06/2011,Spa1,Spa,C2,0,0,0,0
21/06/2011,Spa1,Spa,C3,5,4.66666666666667,1.33333333333333,24.6666666666667
21/06/2011,Spa2,Spa,A1,0,0,0,0
21/06/2011,Spa2,Spa,A2,3.33333333333333,0.666666666666667,10,12.3333333333333
21/06/2011,Spa2,Spa,A3,0,0,0,0
21/06/2011,Spa2,Spa,B1,0,0,1,1.66666666666667
21/06/2011,Spa2,Spa,B2,1,0.666666666666667,3.33333333333333,7.66666666666667
21/06/2011,Spa2,Spa,B3,1.33333333333333,1.33333333333333,16,2.33333333333333
21/06/2011,Spa2,Spa,C1,1.33333333333333,1,5.66666666666667,4.66666666666667
21/06/2011,Spa2,Spa,C2,0,0,0,0
21/06/2011,Spa2,Spa,C3,4,2.66666666666667,7.66666666666667,10
21/06/2011,Spa3,Spa,A1,0,0,0,0
21/06/2011,Spa3,Spa,A2,1,0.666666666666667,3,1
21/06/2011,Spa3,Spa,A3,0,0,0,0
21/06/2011,Spa3,Spa,B1,2.33333333333333,3.66666666666667,2,28
21/06/2011,Spa3,Spa,B2,1,1.33333333333333,6,1.66666666666667
21/06/2011,Spa3,Spa,B3,3.33333333333333,3,1.66666666666667,1.33333333333333
21/06/2011,Spa3,Spa,C1,0.333333333333333,0.333333333333333,5,0.666666666666667
21/06/2011,Spa3,Spa,C2,0,0,0,0
21/06/2011,Spa3,Spa,C3,1.66666666666667,1.33333333333333,4.33333333333333,2.66666666666667
21/06/2011,Tem1,Tem,A1,1.66666666666667,1.66666666666667,13.6666666666667,8
21/06/2011,Tem1,Tem,A2,3,0.666666666666667,0.333333333333333,10.6666666666667
21/06/2011,Tem1,Tem,A3,10,2.33333333333333,4.33333333333333,23
21/06/2011,Tem1,Tem,B1,0.333333333333333,0,1,2.33333333333333
21/06/2011,Tem1,Tem,B2,0.333333333333333,0,1.33333333333333,2.33333333333333
21/06/2011,Tem1,Tem,B3,0,0,0,0
21/06/2011,Tem1,Tem,C1,2.33333333333333,3.33333333333333,12,11.3333333333333
21/06/2011,Tem1,Tem,C2,0,0,0,0
21/06/2011,Tem1,Tem,C3,1.66666666666667,0,1,15.6666666666667
21/06/2011,Tem2,Tem,A1,0,0,3,0.666666666666667
21/06/2011,Tem2,Tem,A2,0.666666666666667,0.666666666666667,0,1.33333333333333
21/06/2011,Tem2,Tem,A3,5.66666666666667,1.33333333333333,1.66666666666667,15.3333333333333
21/06/2011,Tem2,Tem,B1,1.33333333333333,1,1.66666666666667,27
21/06/2011,Tem2,Tem,B2,0.333333333333333,0.666666666666667,0,7.66666666666667
21/06/2011,Tem2,Tem,B3,0,0,0,0
21/06/2011,Tem2,Tem,C1,0.333333333333333,0,0,3.66666666666667
21/06/2011,Tem2,Tem,C2,0,0,0,0
21/06/2011,Tem2,Tem,C3,0,0,0.333333333333333,1
21/06/2011,Tem3,Tem,A1,0.666666666666667,0,3.66666666666667,1.33333333333333
21/06/2011,Tem3,Tem,A2,0.666666666666667,1.33333333333333,1.33333333333333,3.33333333333333
21/06/2011,Tem3,Tem,A3,0,0,0.666666666666667,0
21/06/2011,Tem3,Tem,B1,0.666666666666667,0,0,2.33333333333333
21/06/2011,Tem3,Tem,B2,0.333333333333333,0,0.666666666666667,2
21/06/2011,Tem3,Tem,B3,0,0,0,0
21/06/2011,Tem3,Tem,C1,1,0,0,0.333333333333333
21/06/2011,Tem3,Tem,C2,0,0,0,0
21/06/2011,Tem3,Tem,C3,0,0,0,0
28/06/2011,Hom1,Hom,A1,1.66666666666667,0,18.3333333333333,6.66666666666667
28/06/2011,Hom1,Hom,A2,3,1,0.666666666666667,22.3333333333333
28/06/2011,Hom1,Hom,A3,0.333333333333333,0.333333333333333,12.3333333333333,1.66666666666667
28/06/2011,Hom1,Hom,B1,0.333333333333333,0,1,1
28/06/2011,Hom1,Hom,B2,1.66666666666667,0,1,3
28/06/2011,Hom1,Hom,B3,0.333333333333333,0.333333333333333,12.6666666666667,4.33333333333333
28/06/2011,Hom1,Hom,C1,1.33333333333333,0.333333333333333,6.66666666666667,6
28/06/2011,Hom1,Hom,C2,1,0.333333333333333,0,6.33333333333333
28/06/2011,Hom1,Hom,C3,1.33333333333333,0,6,10
28/06/2011,Hom2,Hom,A1,0.666666666666667,0.333333333333333,3.33333333333333,15.3333333333333
28/06/2011,Hom2,Hom,A2,1,1.66666666666667,19.3333333333333,13
28/06/2011,Hom2,Hom,A3,0.666666666666667,1.33333333333333,20.6666666666667,12
28/06/2011,Hom2,Hom,B1,4,1,18,18.3333333333333
28/06/2011,Hom2,Hom,B2,1.66666666666667,0,5.33333333333333,1.66666666666667
28/06/2011,Hom2,Hom,B3,4.33333333333333,1,5.66666666666667,11.3333333333333
28/06/2011,Hom2,Hom,C1,0.333333333333333,0,0.666666666666667,17
28/06/2011,Hom2,Hom,C2,1.33333333333333,1.33333333333333,16,18
28/06/2011,Hom2,Hom,C3,0.333333333333333,0,4,76.6666666666667
28/06/2011,Hom3,Hom,A1,1.33333333333333,0,7,9
28/06/2011,Hom3,Hom,A2,0.333333333333333,0.333333333333333,1.33333333333333,1.33333333333333
28/06/2011,Hom3,Hom,A3,1.66666666666667,1.33333333333333,16.6666666666667,23.3333333333333
28/06/2011,Hom3,Hom,B1,1,1.33333333333333,14.3333333333333,10
28/06/2011,Hom3,Hom,B2,2.33333333333333,0.333333333333333,13.6666666666667,6
28/06/2011,Hom3,Hom,B3,1.66666666666667,1.33333333333333,19,14.3333333333333
28/06/2011,Hom3,Hom,C1,3,0.333333333333333,7.33333333333333,6.66666666666667
28/06/2011,Hom3,Hom,C2,3.33333333333333,0,4.33333333333333,12.3333333333333
28/06/2011,Hom3,Hom,C3,1.33333333333333,0.666666666666667,4.66666666666667,26.6666666666667
28/06/2011,Spa1,Spa,A1,0,0,0,0
28/06/2011,Spa1,Spa,A2,2.66666666666667,1,8.33333333333333,5.33333333333333
28/06/2011,Spa1,Spa,A3,0,0,0,0
28/06/2011,Spa1,Spa,B1,0,0.333333333333333,0.666666666666667,31
28/06/2011,Spa1,Spa,B2,0.333333333333333,0.333333333333333,7,5.33333333333333
28/06/2011,Spa1,Spa,B3,0.333333333333333,0,12,6
28/06/2011,Spa1,Spa,C1,1,0.666666666666667,0.333333333333333,7.66666666666667
28/06/2011,Spa1,Spa,C2,0,0,0,0
28/06/2011,Spa1,Spa,C3,1,1,16,14.3333333333333
28/06/2011,Spa2,Spa,A1,0,0,0,0
28/06/2011,Spa2,Spa,A2,1,1,2.33333333333333,13.6666666666667
28/06/2011,Spa2,Spa,A3,0,0,0,0
28/06/2011,Spa2,Spa,B1,0.666666666666667,0,1,7
28/06/2011,Spa2,Spa,B2,3,0.666666666666667,11,11
28/06/2011,Spa2,Spa,B3,0.666666666666667,0,2,12
28/06/2011,Spa2,Spa,C1,0.666666666666667,0,1,10.3333333333333
28/06/2011,Spa2,Spa,C2,0,0,0,0
28/06/2011,Spa2,Spa,C3,1,0,0.333333333333333,20.6666666666667
28/06/2011,Spa3,Spa,A1,0,0,0,0
28/06/2011,Spa3,Spa,A2,0.666666666666667,0,1.33333333333333,14
28/06/2011,Spa3,Spa,A3,0,0,0,0
28/06/2011,Spa3,Spa,B1,0,0,0,23.3333333333333
28/06/2011,Spa3,Spa,B2,0.666666666666667,0,1.66666666666667,20
28/06/2011,Spa3,Spa,B3,0.666666666666667,0.333333333333333,4.66666666666667,10
28/06/2011,Spa3,Spa,C1,2.33333333333333,0.333333333333333,2.33333333333333,1.66666666666667
28/06/2011,Spa3,Spa,C2,0,0,0,0
28/06/2011,Spa3,Spa,C3,0,0.333333333333333,8,12.6666666666667
28/06/2011,Tem1,Tem,A1,0.333333333333333,0.333333333333333,0.333333333333333,36.6666666666667
28/06/2011,Tem1,Tem,A2,0,0,0,0
28/06/2011,Tem1,Tem,A3,1.33333333333333,0.666666666666667,3.33333333333333,14.3333333333333
28/06/2011,Tem1,Tem,B1,0,0,0,0
28/06/2011,Tem1,Tem,B2,1,0.666666666666667,5,4.66666666666667
28/06/2011,Tem1,Tem,B3,0.333333333333333,0.333333333333333,0.333333333333333,4.66666666666667
28/06/2011,Tem1,Tem,C1,0,0,7,20.6666666666667
28/06/2011,Tem1,Tem,C2,0.333333333333333,0.333333333333333,2.33333333333333,3
28/06/2011,Tem1,Tem,C3,0,0,0,0
28/06/2011,Tem2,Tem,A1,0.333333333333333,0.333333333333333,8,40.6666666666667
28/06/2011,Tem2,Tem,A2,0,0,2,10
28/06/2011,Tem2,Tem,A3,0,0,2,14.6666666666667
28/06/2011,Tem2,Tem,B1,0,0,0,0
28/06/2011,Tem2,Tem,B2,0.333333333333333,0.666666666666667,3.33333333333333,2
28/06/2011,Tem2,Tem,B3,0,0,0,0
28/06/2011,Tem2,Tem,C1,0.666666666666667,2.33333333333333,5.66666666666667,15.6666666666667
28/06/2011,Tem2,Tem,C2,0,0,0,0
28/06/2011,Tem2,Tem,C3,1,0.333333333333333,1.66666666666667,10.3333333333333
28/06/2011,Tem3,Tem,A1,0.333333333333333,0,3,7.66666666666667
28/06/2011,Tem3,Tem,A2,0,0,0,0
28/06/2011,Tem3,Tem,A3,1.66666666666667,0,2.66666666666667,2
28/06/2011,Tem3,Tem,B1,0,0,0,0
28/06/2011,Tem3,Tem,B2,0,0,0,0
28/06/2011,Tem3,Tem,B3,0.666666666666667,0,1,0
28/06/2011,Tem3,Tem,C1,2.33333333333333,2,9.33333333333333,30
28/06/2011,Tem3,Tem,C2,0.333333333333333,0,0,0
28/06/2011,Tem3,Tem,C3,0,0,0,2.33333333333333
05/07/2011,Hom1,Hom,A1,2,1,1,5
05/07/2011,Hom1,Hom,A2,2.66666666666667,0.333333333333333,14.6666666666667,10
05/07/2011,Hom1,Hom,A3,2.66666666666667,0.666666666666667,2,1.66666666666667
05/07/2011,Hom1,Hom,B1,0,0,0,0.666666666666667
05/07/2011,Hom1,Hom,B2,0.666666666666667,0,0.333333333333333,1
05/07/2011,Hom1,Hom,B3,0.333333333333333,0,1.33333333333333,0.666666666666667
05/07/2011,Hom1,Hom,C1,1.66666666666667,0.333333333333333,2,1
05/07/2011,Hom1,Hom,C2,1.33333333333333,0.333333333333333,2,4
05/07/2011,Hom1,Hom,C3,0.666666666666667,0,0.333333333333333,2
05/07/2011,Hom2,Hom,A1,2,0.333333333333333,3.66666666666667,2
05/07/2011,Hom2,Hom,A2,1,0.333333333333333,0.333333333333333,0
05/07/2011,Hom2,Hom,A3,4.33333333333333,1,8,6.66666666666667
05/07/2011,Hom2,Hom,B1,2.33333333333333,1.66666666666667,1.33333333333333,0
05/07/2011,Hom2,Hom,B2,0,0,1.66666666666667,0
05/07/2011,Hom2,Hom,B3,0.666666666666667,0.666666666666667,0,1.66666666666667
05/07/2011,Hom2,Hom,C1,0,0,1.66666666666667,0
05/07/2011,Hom2,Hom,C2,3.66666666666667,0.666666666666667,5,1
05/07/2011,Hom2,Hom,C3,0.333333333333333,0,4,0
05/07/2011,Hom3,Hom,A1,0.333333333333333,0.666666666666667,1,1
05/07/2011,Hom3,Hom,A2,1,0.333333333333333,4.33333333333333,0
05/07/2011,Hom3,Hom,A3,8.33333333333333,0.333333333333333,3.66666666666667,3
05/07/2011,Hom3,Hom,B1,1.66666666666667,0.666666666666667,0,3.33333333333333
05/07/2011,Hom3,Hom,B2,0.333333333333333,0.333333333333333,2,5
05/07/2011,Hom3,Hom,B3,7,0.333333333333333,2,10.6666666666667
05/07/2011,Hom3,Hom,C1,1,0,2.33333333333333,5
05/07/2011,Hom3,Hom,C2,3,0,1.66666666666667,2.33333333333333
05/07/2011,Hom3,Hom,C3,0,0,1.33333333333333,1.33333333333333
05/07/2011,Spa1,Spa,A1,0,0,0,0
05/07/2011,Spa1,Spa,A2,6.66666666666667,1,1,19.6666666666667
05/07/2011,Spa1,Spa,A3,0,0,0,0
05/07/2011,Spa1,Spa,B1,0.333333333333333,0,0.666666666666667,0
05/07/2011,Spa1,Spa,B2,4,1.66666666666667,2,19
05/07/2011,Spa1,Spa,B3,1.66666666666667,0.333333333333333,4.66666666666667,2
05/07/2011,Spa1,Spa,C1,0.333333333333333,0,0,0.666666666666667
05/07/2011,Spa1,Spa,C2,0,0,0,0
05/07/2011,Spa1,Spa,C3,0.333333333333333,0.333333333333333,5,1
05/07/2011,Spa2,Spa,A1,0,0,0,0
05/07/2011,Spa2,Spa,A2,1.66666666666667,0.333333333333333,5.66666666666667,27.3333333333333
05/07/2011,Spa2,Spa,A3,0,0,0,0
05/07/2011,Spa2,Spa,B1,0.333333333333333,0,0.333333333333333,0.333333333333333
05/07/2011,Spa2,Spa,B2,9.66666666666667,0,2,20
05/07/2011,Spa2,Spa,B3,0,0.333333333333333,2.66666666666667,7
05/07/2011,Spa2,Spa,C1,0,0,0.333333333333333,0
05/07/2011,Spa2,Spa,C2,0,0,0,0
05/07/2011,Spa2,Spa,C3,0,0.333333333333333,1,0
05/07/2011,Spa3,Spa,A1,0,0,0,0
05/07/2011,Spa3,Spa,A2,1.33333333333333,0.333333333333333,1.66666666666667,5.66666666666667
05/07/2011,Spa3,Spa,A3,0,0,0,0
05/07/2011,Spa3,Spa,B1,0.333333333333333,1.66666666666667,3.66666666666667,0
05/07/2011,Spa3,Spa,B2,0,0,0,0
05/07/2011,Spa3,Spa,B3,0,0.666666666666667,3,2.33333333333333
05/07/2011,Spa3,Spa,C1,3.66666666666667,1.33333333333333,2.33333333333333,4.66666666666667
05/07/2011,Spa3,Spa,C2,0,0,0,0
05/07/2011,Spa3,Spa,C3,1,0.333333333333333,9,10
05/07/2011,Tem1,Tem,A1,0,0,0,0
05/07/2011,Tem1,Tem,A2,0.666666666666667,1,0.333333333333333,1
05/07/2011,Tem1,Tem,A3,0,0,0,0
05/07/2011,Tem1,Tem,B1,0,0,0,0
05/07/2011,Tem1,Tem,B2,2.33333333333333,1,1.66666666666667,31.3333333333333
05/07/2011,Tem1,Tem,B3,0,0,0,0
05/07/2011,Tem1,Tem,C1,5,4,2.33333333333333,4.33333333333333
05/07/2011,Tem1,Tem,C2,2.66666666666667,0.666666666666667,3.33333333333333,4
05/07/2011,Tem1,Tem,C3,3.66666666666667,1.66666666666667,3,0.666666666666667
05/07/2011,Tem2,Tem,A1,0,0,0,0
05/07/2011,Tem2,Tem,A2,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333
